location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Israel,ISR,2021-03-09,8951377,4996986,3954391,89642
Israel,ISR,2021-03-10,9033007,5020130,4012877,85796
Israel,ISR,2021-03-11,9124982,5043260,4081722,82029
Israel,ISR,2021-03-12,9177377,5054375,4123002,81300
Israel,ISR,2021-03-13,9210458,5062281,4148177,80887
Israel,ISR,2021-03-14,9305189,5083216,4221973,79614
Israel,ISR,2021-03-15,9403177,5103221,4299956,79280
Israel,ISR,2021-03-16,9493113,5121828,4371285,77391
Israel,ISR,2021-03-17,9569530,5139440,4430090,76646
Israel,ISR,2021-03-18,9643422,5155391,4488031,74063
Israel,ISR,2021-03-19,9678029,5162147,4515882,71522
Israel,ISR,2021-03-20,9698373,5167267,4531106,69702
Israel,ISR,2021-03-21,9751722,5180275,4571447,63790
Israel,ISR,2021-03-22,9805429,5193561,4611868,57465
Israel,ISR,2021-03-23,9815170,5196159,4619011,46008
Israel,ISR,2021-03-24,9872240,5206880,4665360,43244
Israel,ISR,2021-03-25,9917420,5216858,4700562,39143
Israel,ISR,2021-03-26,9934622,5220853,4713769,36656
Israel,ISR,2021-03-27,9940521,5222562,4717959,34593
Israel,ISR,2021-03-28,9947098,5224593,4722505,27911
Israel,ISR,2021-03-29,9984219,5231469,4752750,25541
Israel,ISR,2021-03-30,10014380,5239307,4775073,28459
Israel,ISR,2021-03-31,10041730,5247338,4794392,24213
Israel,ISR,2021-04-01,10068335,5255393,4812942,21559
Israel,ISR,2021-04-02,10079054,5258155,4820899,20633
Israel,ISR,2021-04-03,10083256,5259490,4823766,20391
Israel,ISR,2021-04-04,10117895,5271365,4846530,24400
Israel,ISR,2021-04-05,10150972,5281612,4869360,23822
Israel,ISR,2021-04-06,10182622,5290244,4892378,24035
Israel,ISR,2021-04-07,10212694,5298966,4913728,24423
Israel,ISR,2021-04-08,10246892,5308359,4938533,25508
Israel,ISR,2021-04-09,10256495,5311903,4944592,25349
Israel,ISR,2021-04-10,10261610,5313488,4948122,25479
Israel,ISR,2021-04-11,10287760,5322469,4965291,24266
Israel,ISR,2021-04-12,10318451,5331444,4987007,23926
Israel,ISR,2021-04-13,10328719,5336949,4991770,20871
Israel,ISR,2021-04-14,10337172,5340318,4996854,17783
Israel,ISR,2021-04-15,10337993,5340733,4997260,13014
Israel,ISR,2021-04-16,10347593,5343899,5003694,13014
Israel,ISR,2021-04-17,10350220,5344641,5005579,12659
Israel,ISR,2021-04-18,10370856,5351633,5019223,11871
Israel,ISR,2021-04-19,10388840,5357870,5030970,10056
Israel,ISR,2021-04-20,10405823,5363914,5041909,11015
Israel,ISR,2021-04-21,10418888,5370070,5048818,11674
Israel,ISR,2021-04-22,10432064,5375757,5056307,13439
Israel,ISR,2021-04-23,10437911,5378368,5059543,12903
Israel,ISR,2021-04-24,10439799,5379045,5060754,12797
Israel,ISR,2021-04-25,10451328,5383766,5067562,11496
Israel,ISR,2021-04-26,10464037,5388860,5075177,10742
Italy,ITA,2020-12-27,7170,7170,0,0
Italy,ITA,2020-12-28,8595,8595,0,1425
Italy,ITA,2020-12-29,9604,9604,0,1217
Italy,ITA,2020-12-30,14332,14332,0,2387
Italy,ITA,2020-12-31,39810,39810,0,8160
Italy,ITA,2021-01-01,50868,50868,0,8740
Italy,ITA,2021-01-02,89386,89386,0,13703
Italy,ITA,2021-01-03,124548,124548,0,16768
Italy,ITA,2021-01-04,193302,193302,0,26387
Italy,ITA,2021-01-05,273005,273005,0,37629
Italy,ITA,2021-01-06,338191,338191,0,46266
Italy,ITA,2021-01-07,430431,430431,0,55803
Italy,ITA,2021-01-08,526032,526032,0,67881
Italy,ITA,2021-01-09,612990,612990,0,74801
Italy,ITA,2021-01-10,673341,673341,0,78399
Italy,ITA,2021-01-11,754270,754270,0,80138
Italy,ITA,2021-01-12,836270,836270,0,80466
Italy,ITA,2021-01-13,930732,930732,0,84649
Italy,ITA,2021-01-14,1024411,1024411,0,84854
Italy,ITA,2021-01-15,1113983,1113983,0,83993
Italy,ITA,2021-01-16,1178866,1178866,0,80839
Italy,ITA,2021-01-17,1215827,1212914,2913,77498
Italy,ITA,2021-01-18,1259449,1251604,7845,72168
Italy,ITA,2021-01-19,1292196,1282652,9544,65132
Italy,ITA,2021-01-20,1322743,1308690,14053,56002
Italy,ITA,2021-01-21,1358103,1324463,33640,47670
Italy,ITA,2021-01-22,1384551,1336948,47603,38653
Italy,ITA,2021-01-23,1423174,1342819,80355,34901
Italy,ITA,2021-01-24,1456977,1346001,110976,34450
Italy,ITA,2021-01-25,1525883,1350687,175196,38062
Italy,ITA,2021-01-26,1605931,1354925,251006,44819
Italy,ITA,2021-01-27,1676679,1361039,315640,50562
Italy,ITA,2021-01-28,1770086,1365748,404338,58855
Italy,ITA,2021-01-29,1867693,1370472,497221,69020
Italy,ITA,2021-01-30,1957794,1374636,583158,76374
Italy,ITA,2021-01-31,2017277,1377198,640079,80043
Italy,ITA,2021-02-01,2102821,1381529,721292,82420
Italy,ITA,2021-02-02,2190628,1387893,802735,83528
Italy,ITA,2021-02-03,2290074,1397113,892961,87628
Italy,ITA,2021-02-04,2397295,1410434,986861,89601
Italy,ITA,2021-02-05,2504288,1428289,1075999,90942
Italy,ITA,2021-02-06,2581162,1442950,1138212,89053
Italy,ITA,2021-02-07,2622827,1452114,1170713,86507
Italy,ITA,2021-02-08,2689471,1478934,1210537,83807
Italy,ITA,2021-02-09,2755999,1513514,1242485,80767
Italy,ITA,2021-02-10,2828497,1558443,1270054,76918
Italy,ITA,2021-02-11,2902938,1613711,1289227,72235
Italy,ITA,2021-02-12,2976457,1672188,1304269,67453
Italy,ITA,2021-02-13,3028972,1718157,1310815,63973
Italy,ITA,2021-02-14,3058328,1745030,1313298,62214
Italy,ITA,2021-02-15,3120919,1801825,1319094,61635
Italy,ITA,2021-02-16,3191872,1866818,1325054,62268
Italy,ITA,2021-02-17,3271687,1937382,1334305,63313
Italy,ITA,2021-02-18,3361102,2019081,1342021,65452
Italy,ITA,2021-02-19,3453288,2105039,1348249,68119
Italy,ITA,2021-02-20,3531070,2178649,1352421,71728
Italy,ITA,2021-02-21,3581927,2227381,1354546,74800
Italy,ITA,2021-02-22,3687232,2327458,1359774,80902
Italy,ITA,2021-02-23,3793581,2428605,1364976,85958
Italy,ITA,2021-02-24,3915548,2542673,1372875,91980
Italy,ITA,2021-02-25,4043691,2658936,1384755,97513
Italy,ITA,2021-02-26,4180002,2780539,1399463,103816
Italy,ITA,2021-02-27,4306231,2895025,1411206,110737
Italy,ITA,2021-02-28,4384189,2964845,1419344,114609
Italy,ITA,2021-03-01,4519435,3075737,1443698,118886
Italy,ITA,2021-03-02,4679681,3205388,1474293,126586
Italy,ITA,2021-03-03,4865210,3349047,1516163,135666
Italy,ITA,2021-03-04,5060752,3497491,1563261,145294
Italy,ITA,2021-03-05,5263757,3648478,1615279,154822
Italy,ITA,2021-03-06,5439802,3785638,1654164,161939
Italy,ITA,2021-03-07,5540762,3866573,1674189,165225
Italy,ITA,2021-03-08,5719070,3997533,1721537,171376
Italy,ITA,2021-03-09,5910039,4139121,1770918,175765
Italy,ITA,2021-03-10,6121679,4296048,1825631,179496
Italy,ITA,2021-03-11,6340550,4455847,1884703,182828
Italy,ITA,2021-03-12,6549033,4603576,1945457,183611
Italy,ITA,2021-03-13,6724476,4730772,1993704,183525
Italy,ITA,2021-03-14,6829837,4802977,2026860,184154
Italy,ITA,2021-03-15,7000572,4903698,2096874,183072
Italy,ITA,2021-03-16,7140601,4971922,2168679,175795
Italy,ITA,2021-03-17,7305660,5056588,2249072,169140
Italy,ITA,2021-03-18,7468755,5140671,2328084,161172
Italy,ITA,2021-03-19,7643380,5237129,2406251,156335
Italy,ITA,2021-03-20,7817429,5349281,2468148,156136
Italy,ITA,2021-03-21,7946787,5433447,2513340,159564
Italy,ITA,2021-03-22,8138487,5559692,2578795,162559
Italy,ITA,2021-03-23,8359352,5709758,2649594,174107
Italy,ITA,2021-03-24,8610817,5876125,2734692,186451
Italy,ITA,2021-03-25,8874492,6056921,2817571,200820
Italy,ITA,2021-03-26,9139847,6244608,2895239,213781
Italy,ITA,2021-03-27,9378201,6416507,2961694,222967
Italy,ITA,2021-03-28,9539879,6537891,3001988,227585
Italy,ITA,2021-03-29,9778494,6710630,3067864,234287
Italy,ITA,2021-03-30,10042097,6899067,3143030,240392
Italy,ITA,2021-03-31,10342475,7109278,3233197,247380
Italy,ITA,2021-04-01,10624351,7301854,3322497,249980
Italy,ITA,2021-04-02,10902555,7501592,3400963,251815
Italy,ITA,2021-04-03,11130242,7669351,3460891,250292
Italy,ITA,2021-04-04,11226261,7744997,3481264,240912
Italy,ITA,2021-04-05,11396164,7877234,3518930,231096
Italy,ITA,2021-04-06,11676133,8082594,3593539,233434
Italy,ITA,2021-04-07,11995386,8316172,3679214,236130
Italy,ITA,2021-04-08,12325643,8558956,3766687,243042
Italy,ITA,2021-04-09,12655964,8808150,3847814,250487
Italy,ITA,2021-04-10,12973142,9057383,3915759,263271
Italy,ITA,2021-04-11,13173680,9216870,3956810,278203
Italy,ITA,2021-04-12,13438057,9419557,4018500,291699
Italy,ITA,2021-04-13,13723149,9638034,4085115,292431
Italy,ITA,2021-04-14,14039787,9875728,4164059,292057
Italy,ITA,2021-04-15,14384236,10122678,4261558,294085
Italy,ITA,2021-04-16,14759142,10399212,4359930,300454
Italy,ITA,2021-04-17,15111722,10669895,4441827,305511
Italy,ITA,2021-04-18,15351995,10856566,4495429,311188
Italy,ITA,2021-04-19,15659160,11076603,4582557,317300
Italy,ITA,2021-04-20,15988656,11309738,4678918,323644
Italy,ITA,2021-04-21,16357022,11560710,4796312,331034
Italy,ITA,2021-04-22,16747849,11818814,4929322,337659
Italy,ITA,2021-04-23,17141838,12087331,5055328,340385
Italy,ITA,2021-04-24,17518635,12353447,5168802,343845
Italy,ITA,2021-04-25,17782119,12570770,5223295,347161
Italy,ITA,2021-04-26,18091401,12802320,5309781,347463
Jamaica,JAM,2021-03-09,0,0,0,0
Jamaica,JAM,2021-03-10,0,0,0,2420
Jamaica,JAM,2021-03-11,0,0,0,2420
Jamaica,JAM,2021-03-12,0,0,0,2420
Jamaica,JAM,2021-03-13,0,0,0,2420
Jamaica,JAM,2021-03-14,12099,12099,0,2420
Jamaica,JAM,2021-03-15,0,0,0,2350
Jamaica,JAM,2021-03-16,16096,16096,0,2299
Jamaica,JAM,2021-03-17,0,0,0,2222
Jamaica,JAM,2021-03-18,0,0,0,2145
Jamaica,JAM,2021-03-19,0,0,0,2067
Jamaica,JAM,2021-03-20,0,0,0,1990
Jamaica,JAM,2021-03-21,0,0,0,1913
Jamaica,JAM,2021-03-22,0,0,0,1895
Jamaica,JAM,2021-03-23,0,0,0,1878
Jamaica,JAM,2021-03-24,0,0,0,1878
Jamaica,JAM,2021-03-25,33000,33000,0,1878
Jamaica,JAM,2021-03-26,0,0,0,1792
Jamaica,JAM,2021-03-27,0,0,0,1705
Jamaica,JAM,2021-03-28,0,0,0,1618
Jamaica,JAM,2021-03-29,0,0,0,1532
Jamaica,JAM,2021-03-30,0,0,0,1445
Jamaica,JAM,2021-03-31,0,0,0,1358
Jamaica,JAM,2021-04-01,41901,41901,0,1272
Jamaica,JAM,2021-04-02,0,0,0,1148
Jamaica,JAM,2021-04-03,0,0,0,1025
Jamaica,JAM,2021-04-04,0,0,0,902
Jamaica,JAM,2021-04-05,0,0,0,778
Jamaica,JAM,2021-04-06,43944,43944,0,655
Jamaica,JAM,2021-04-07,47728,47728,0,1014
Jamaica,JAM,2021-04-08,0,0,0,2922
Jamaica,JAM,2021-04-09,0,0,0,4952
Jamaica,JAM,2021-04-10,0,0,0,6983
Jamaica,JAM,2021-04-11,0,0,0,9014
Jamaica,JAM,2021-04-12,0,0,0,11045
Jamaica,JAM,2021-04-13,135473,135473,0,13076
Japan,JPN,2021-02-17,125,125,0,0
Japan,JPN,2021-02-18,611,611,0,486
Japan,JPN,2021-02-19,5039,5039,0,2457
Japan,JPN,2021-02-20,0,0,0,2404
Japan,JPN,2021-02-21,0,0,0,2378
Japan,JPN,2021-02-22,11934,11934,0,2362
Japan,JPN,2021-02-23,0,0,0,2464
Japan,JPN,2021-02-24,17888,17888,0,2538
Japan,JPN,2021-02-25,21896,21896,0,3041
Japan,JPN,2021-02-26,28530,28530,0,3356
Japan,JPN,2021-02-27,0,0,0,3183
Japan,JPN,2021-02-28,0,0,0,3009
Japan,JPN,2021-03-01,31785,31785,0,2836
Japan,JPN,2021-03-02,34772,34772,0,2837
Japan,JPN,2021-03-03,37303,37303,0,2774
Japan,JPN,2021-03-04,39174,39174,0,2468
Japan,JPN,2021-03-05,46469,46469,0,2563
Japan,JPN,2021-03-06,0,0,0,3566
Japan,JPN,2021-03-07,0,0,0,4570
Japan,JPN,2021-03-08,70796,70796,0,5573
Japan,JPN,2021-03-09,107558,107558,0,10398
Japan,JPN,2021-03-10,148950,148915,35,15950
Japan,JPN,2021-03-11,181184,180741,443,20287
Japan,JPN,2021-03-12,230542,227194,3348,26296
Japan,JPN,2021-03-13,0,0,0,27982
Japan,JPN,2021-03-14,0,0,0,29668
Japan,JPN,2021-03-15,290275,282398,7877,31354
Japan,JPN,2021-03-16,359191,349844,9347,35948
Japan,JPN,2021-03-17,437485,423196,14289,41219
Japan,JPN,2021-03-18,508702,490413,18289,46788
Japan,JPN,2021-03-19,578835,553454,25381,49756
Japan,JPN,2021-03-20,0,0,0,50429
Japan,JPN,2021-03-21,0,0,0,51102
Japan,JPN,2021-03-22,652698,623569,29129,51775
Japan,JPN,2021-03-23,699126,667370,31756,48562
Japan,JPN,2021-03-24,741180,706101,35079,43385
Japan,JPN,2021-03-25,775122,737672,37450,38060
Japan,JPN,2021-03-26,822869,781665,41204,34862
Japan,JPN,2021-03-27,0,0,0,34573
Japan,JPN,2021-03-28,0,0,0,34284
Japan,JPN,2021-03-29,890662,825704,64958,33995
Japan,JPN,2021-03-30,949731,852946,96785,35801
Japan,JPN,2021-03-31,1002739,877159,125580,37366
Japan,JPN,2021-04-01,1050112,893315,156797,39284
Japan,JPN,2021-04-02,1096698,913341,183357,39118
Japan,JPN,2021-04-03,0,0,0,40661
Japan,JPN,2021-04-04,0,0,0,42203
Japan,JPN,2021-04-05,1196884,956638,240246,43746
Japan,JPN,2021-04-06,1288566,996058,292508,48405
Japan,JPN,2021-04-07,1393108,1036429,356679,55767
Japan,JPN,2021-04-08,1487606,1066385,421221,62499
Japan,JPN,2021-04-09,1592517,1101698,490819,70831
Japan,JPN,2021-04-10,0,0,0,70731
Japan,JPN,2021-04-11,0,0,0,70630
Japan,JPN,2021-04-12,1690592,0,0,70530
Japan,JPN,2021-04-13,1746181,1145186,600995,65374
Japan,JPN,2021-04-14,1799048,1156626,642422,57991
Japan,JPN,2021-04-15,1853729,1175324,678405,52303
Japan,JPN,2021-04-16,0,0,0,40953
Japan,JPN,2021-04-17,0,0,0,39920
Japan,JPN,2021-04-18,1930111,1211715,718396,38887
Japan,JPN,2021-04-19,2054880,1282177,772703,52041
Japan,JPN,2021-04-20,2190413,1389913,800500,63462
Japan,JPN,2021-04-21,2354383,1527187,827196,79334
Japan,JPN,2021-04-22,2517045,1667994,849051,94759
Japan,JPN,2021-04-23,0,0,0,100696
Japan,JPN,2021-04-24,0,0,0,106632
Japan,JPN,2021-04-25,2718090,1839356,878734,112568
Japan,JPN,2021-04-26,3000510,2080125,920385,135090
Jersey,JEY,2021-01-24,11385,8334,3051,0
Jersey,JEY,2021-01-25,0,0,0,493
Jersey,JEY,2021-01-26,0,0,0,493
Jersey,JEY,2021-01-27,0,0,0,493
Jersey,JEY,2021-01-28,0,0,0,493
Jersey,JEY,2021-01-29,0,0,0,493
Jersey,JEY,2021-01-30,0,0,0,493
Jersey,JEY,2021-01-31,14838,11707,3131,493
Jersey,JEY,2021-02-01,0,0,0,549
Jersey,JEY,2021-02-02,0,0,0,604
Jersey,JEY,2021-02-03,0,0,0,660
Jersey,JEY,2021-02-04,0,0,0,715
Jersey,JEY,2021-02-05,0,0,0,770
Jersey,JEY,2021-02-06,0,0,0,826
Jersey,JEY,2021-02-07,21007,17829,3178,881
Jersey,JEY,2021-02-08,0,0,0,856
Jersey,JEY,2021-02-09,0,0,0,831
Jersey,JEY,2021-02-10,0,0,0,806
Jersey,JEY,2021-02-11,0,0,0,781
Jersey,JEY,2021-02-12,0,0,0,756
Jersey,JEY,2021-02-13,0,0,0,731
Jersey,JEY,2021-02-14,25952,22696,3256,706
Jersey,JEY,2021-02-15,0,0,0,674
Jersey,JEY,2021-02-16,0,0,0,642
Jersey,JEY,2021-02-17,0,0,0,609
Jersey,JEY,2021-02-18,0,0,0,577
Jersey,JEY,2021-02-19,0,0,0,545
Jersey,JEY,2021-02-20,0,0,0,512
Jersey,JEY,2021-02-21,29312,26025,3287,480
Jersey,JEY,2021-02-22,0,0,0,497
Jersey,JEY,2021-02-23,0,0,0,514
Jersey,JEY,2021-02-24,0,0,0,531
Jersey,JEY,2021-02-25,0,0,0,548
Jersey,JEY,2021-02-26,0,0,0,566
Jersey,JEY,2021-02-27,0,0,0,583
Jersey,JEY,2021-02-28,33511,30191,3320,600
Jersey,JEY,2021-03-01,0,0,0,635
Jersey,JEY,2021-03-02,0,0,0,670
Jersey,JEY,2021-03-03,0,0,0,705
Jersey,JEY,2021-03-04,0,0,0,740
Jersey,JEY,2021-03-05,0,0,0,775
Jersey,JEY,2021-03-06,0,0,0,810
Jersey,JEY,2021-03-07,39428,36049,3379,845
Jersey,JEY,2021-03-08,0,0,0,858
Jersey,JEY,2021-03-09,0,0,0,871
Jersey,JEY,2021-03-10,42231,38073,4158,883
Jersey,JEY,2021-03-11,0,0,0,889
Jersey,JEY,2021-03-12,0,0,0,894
Jersey,JEY,2021-03-13,0,0,0,899
Jersey,JEY,2021-03-14,45758,40137,5621,904
Jersey,JEY,2021-03-15,0,0,0,912
Jersey,JEY,2021-03-16,0,0,0,921
Jersey,JEY,2021-03-17,48732,41741,6991,929
Jersey,JEY,2021-03-18,0,0,0,929
Jersey,JEY,2021-03-19,0,0,0,929
Jersey,JEY,2021-03-20,0,0,0,929
Jersey,JEY,2021-03-21,52265,43136,9129,930
Jersey,JEY,2021-03-22,0,0,0,924
Jersey,JEY,2021-03-23,0,0,0,918
Jersey,JEY,2021-03-24,55114,43630,11484,912
Jersey,JEY,2021-03-25,0,0,0,929
Jersey,JEY,2021-03-26,0,0,0,946
Jersey,JEY,2021-03-27,0,0,0,964
Jersey,JEY,2021-03-28,59132,44318,14814,981
Jersey,JEY,2021-03-29,0,0,0,988
Jersey,JEY,2021-03-30,0,0,0,995
Jersey,JEY,2021-03-31,62126,44526,17600,1002
Jersey,JEY,2021-04-01,0,0,0,1059
Jersey,JEY,2021-04-02,0,0,0,1117
Jersey,JEY,2021-04-03,0,0,0,1175
Jersey,JEY,2021-04-04,67760,44981,22779,1233
Jersey,JEY,2021-04-05,0,0,0,1106
Jersey,JEY,2021-04-06,0,0,0,979
Jersey,JEY,2021-04-07,68095,45046,23049,853
Jersey,JEY,2021-04-08,0,0,0,750
Jersey,JEY,2021-04-09,0,0,0,648
Jersey,JEY,2021-04-10,0,0,0,545
Jersey,JEY,2021-04-11,70859,45585,25274,443
Jersey,JEY,2021-04-12,0,0,0,549
Jersey,JEY,2021-04-13,0,0,0,655
Jersey,JEY,2021-04-14,73426,47673,25753,762
Jersey,JEY,2021-04-15,0,0,0,797
Jersey,JEY,2021-04-16,0,0,0,833
Jersey,JEY,2021-04-17,0,0,0,868
Jersey,JEY,2021-04-18,77185,49413,27772,904
Jordan,JOR,2021-01-12,0,0,0,0
Jordan,JOR,2021-01-13,0,0,0,2727
Jordan,JOR,2021-01-14,0,0,0,2727
Jordan,JOR,2021-01-15,0,0,0,2727
Jordan,JOR,2021-01-16,0,0,0,2727
Jordan,JOR,2021-01-17,0,0,0,2727
Jordan,JOR,2021-01-18,0,0,0,2727
Jordan,JOR,2021-01-19,0,0,0,2727
Jordan,JOR,2021-01-20,0,0,0,2727
Jordan,JOR,2021-01-21,0,0,0,2727
Jordan,JOR,2021-01-22,0,0,0,2727
Jordan,JOR,2021-01-23,30000,30000,0,2727
Jordan,JOR,2021-01-24,0,0,0,2516
Jordan,JOR,2021-01-25,0,0,0,2305
Jordan,JOR,2021-01-26,0,0,0,2094
Jordan,JOR,2021-01-27,0,0,0,1883
Jordan,JOR,2021-01-28,0,0,0,1672
Jordan,JOR,2021-01-29,0,0,0,1461
Jordan,JOR,2021-01-30,0,0,0,1250
Jordan,JOR,2021-01-31,40000,40000,0,1250
Jordan,JOR,2021-02-01,0,0,0,1331
Jordan,JOR,2021-02-02,0,0,0,1412
Jordan,JOR,2021-02-03,0,0,0,1494
Jordan,JOR,2021-02-04,0,0,0,1575
Jordan,JOR,2021-02-05,0,0,0,1656
Jordan,JOR,2021-02-06,0,0,0,1737
Jordan,JOR,2021-02-07,0,0,0,1818
Jordan,JOR,2021-02-08,0,0,0,1818
Jordan,JOR,2021-02-09,0,0,0,1818
Jordan,JOR,2021-02-10,0,0,0,1818
Jordan,JOR,2021-02-11,0,0,0,1818
Jordan,JOR,2021-02-12,0,0,0,1818
Jordan,JOR,2021-02-13,0,0,0,1818
Jordan,JOR,2021-02-14,0,0,0,1818
Jordan,JOR,2021-02-15,0,0,0,1818
Jordan,JOR,2021-02-16,0,0,0,1818
Jordan,JOR,2021-02-17,0,0,0,1818
Jordan,JOR,2021-02-18,0,0,0,1818
Jordan,JOR,2021-02-19,0,0,0,1818
Jordan,JOR,2021-02-20,0,0,0,1818
Jordan,JOR,2021-02-21,0,0,0,1818
Jordan,JOR,2021-02-22,80000,50000,30000,1818
Jordan,JOR,2021-02-23,0,0,0,4892
Jordan,JOR,2021-02-24,0,0,0,7965
Jordan,JOR,2021-02-25,150000,0,0,11039
Jordan,JOR,2021-02-26,0,0,0,11209
Jordan,JOR,2021-02-27,0,0,0,11379
Jordan,JOR,2021-02-28,0,0,0,11549
Jordan,JOR,2021-03-01,0,0,0,11719
Jordan,JOR,2021-03-02,0,0,0,8816
Jordan,JOR,2021-03-03,0,0,0,5912
Jordan,JOR,2021-03-04,0,0,0,3008
Jordan,JOR,2021-03-05,0,0,0,3008
Jordan,JOR,2021-03-06,0,0,0,3008
Jordan,JOR,2021-03-07,0,0,0,3008
Jordan,JOR,2021-03-08,0,0,0,3008
Jordan,JOR,2021-03-09,0,0,0,3008
Jordan,JOR,2021-03-10,0,0,0,3008
Jordan,JOR,2021-03-11,0,0,0,3008
Jordan,JOR,2021-03-12,0,0,0,3008
Jordan,JOR,2021-03-13,0,0,0,3008
Jordan,JOR,2021-03-14,0,0,0,3008
Jordan,JOR,2021-03-15,204151,155772,48379,3008
Jordan,JOR,2021-03-16,0,0,0,5273
Jordan,JOR,2021-03-17,241868,189456,52412,7537
Jordan,JOR,2021-03-18,0,0,0,8207
Jordan,JOR,2021-03-19,0,0,0,8876
Jordan,JOR,2021-03-20,0,0,0,9546
Jordan,JOR,2021-03-21,272648,209278,63370,10215
Jordan,JOR,2021-03-22,0,0,0,12047
Jordan,JOR,2021-03-23,0,0,0,11614
Jordan,JOR,2021-03-24,320140,251197,68943,11182
Jordan,JOR,2021-03-25,0,0,0,12203
Jordan,JOR,2021-03-26,0,0,0,13224
Jordan,JOR,2021-03-27,0,0,0,14246
Jordan,JOR,2021-03-28,0,0,0,15267
Jordan,JOR,2021-03-29,0,0,0,15126
Jordan,JOR,2021-03-30,409203,304946,104257,14985
Jordan,JOR,2021-03-31,0,0,0,14783
Jordan,JOR,2021-04-01,0,0,0,14722
Jordan,JOR,2021-04-02,0,0,0,14661
Jordan,JOR,2021-04-03,0,0,0,14600
Jordan,JOR,2021-04-04,0,0,0,14538
Jordan,JOR,2021-04-05,0,0,0,14477
Jordan,JOR,2021-04-06,0,0,0,14416
Jordan,JOR,2021-04-07,524533,404912,119621,14416
Jordan,JOR,2021-04-08,0,0,0,15228
Jordan,JOR,2021-04-09,0,0,0,16040
Jordan,JOR,2021-04-10,0,0,0,16852
Jordan,JOR,2021-04-11,0,0,0,17664
Jordan,JOR,2021-04-12,0,0,0,18475
Jordan,JOR,2021-04-13,0,0,0,19287
Jordan,JOR,2021-04-14,665226,543095,122131,20099
Jordan,JOR,2021-04-15,0,0,0,19137
Jordan,JOR,2021-04-16,0,0,0,18175
Jordan,JOR,2021-04-17,0,0,0,17213
Jordan,JOR,2021-04-18,0,0,0,16251
Jordan,JOR,2021-04-19,732052,607381,124671,15289
Jordan,JOR,2021-04-25,0,1200000,0,0
Kazakhstan,KAZ,2021-01-31,0,0,0,0
Kazakhstan,KAZ,2021-02-01,0,0,0,1273
Kazakhstan,KAZ,2021-02-02,0,0,0,1273
Kazakhstan,KAZ,2021-02-03,0,0,0,1273
Kazakhstan,KAZ,2021-02-04,0,0,0,1273
Kazakhstan,KAZ,2021-02-05,0,0,0,1273
Kazakhstan,KAZ,2021-02-06,0,0,0,1273
Kazakhstan,KAZ,2021-02-07,0,0,0,1273
Kazakhstan,KAZ,2021-02-08,0,0,0,1273
Kazakhstan,KAZ,2021-02-09,0,0,0,1273
Kazakhstan,KAZ,2021-02-10,0,0,0,1273
Kazakhstan,KAZ,2021-02-11,14000,14000,0,1273
Kazakhstan,KAZ,2021-02-12,0,0,0,1182
Kazakhstan,KAZ,2021-02-13,0,0,0,1091
Kazakhstan,KAZ,2021-02-14,0,0,0,1001
Kazakhstan,KAZ,2021-02-15,0,0,0,910
Kazakhstan,KAZ,2021-02-16,0,0,0,819
Kazakhstan,KAZ,2021-02-17,0,0,0,729
Kazakhstan,KAZ,2021-02-18,0,0,0,638
Kazakhstan,KAZ,2021-02-19,0,0,0,638
Kazakhstan,KAZ,2021-02-20,0,0,0,638
Kazakhstan,KAZ,2021-02-21,0,0,0,638
Kazakhstan,KAZ,2021-02-22,0,0,0,638
Kazakhstan,KAZ,2021-02-23,0,0,0,638
Kazakhstan,KAZ,2021-02-24,22294,20157,2137,638
Kazakhstan,KAZ,2021-02-25,0,0,0,1040
Kazakhstan,KAZ,2021-02-26,0,0,0,1442
Kazakhstan,KAZ,2021-02-27,0,0,0,1844
Kazakhstan,KAZ,2021-02-28,0,0,0,2247
Kazakhstan,KAZ,2021-03-01,0,0,0,2649
Kazakhstan,KAZ,2021-03-02,0,0,0,3051
Kazakhstan,KAZ,2021-03-03,0,0,0,3453
Kazakhstan,KAZ,2021-03-04,0,0,0,3453
Kazakhstan,KAZ,2021-03-05,0,0,0,3453
Kazakhstan,KAZ,2021-03-06,0,0,0,3453
Kazakhstan,KAZ,2021-03-07,0,0,0,3453
Kazakhstan,KAZ,2021-03-08,0,0,0,3453
Kazakhstan,KAZ,2021-03-09,0,0,0,3453
Kazakhstan,KAZ,2021-03-10,0,0,0,3453
Kazakhstan,KAZ,2021-03-11,0,0,0,3453
Kazakhstan,KAZ,2021-03-12,0,0,0,3453
Kazakhstan,KAZ,2021-03-13,0,0,0,3453
Kazakhstan,KAZ,2021-03-14,0,0,0,3453
Kazakhstan,KAZ,2021-03-15,87902,69095,18807,3453
Kazakhstan,KAZ,2021-03-16,0,0,0,4012
Kazakhstan,KAZ,2021-03-17,0,0,0,4571
Kazakhstan,KAZ,2021-03-18,109995,90748,19247,5129
Kazakhstan,KAZ,2021-03-19,0,0,0,6346
Kazakhstan,KAZ,2021-03-20,0,0,0,7562
Kazakhstan,KAZ,2021-03-21,0,0,0,8779
Kazakhstan,KAZ,2021-03-22,0,0,0,9996
Kazakhstan,KAZ,2021-03-23,0,0,0,10653
Kazakhstan,KAZ,2021-03-24,0,0,0,11311
Kazakhstan,KAZ,2021-03-25,0,0,0,11969
